zone_id,week_start,risk_score_0_100,risk_bin,scored_utc
zone_12,2025-08-30,97.939064,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-09-06,75.58388,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-09-13,70.53323,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-09-20,81.87951,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-09-27,77.62695,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-10-04,82.446304,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-10-11,73.13886,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-10-18,63.414215,medium,2026-04-25T20:02:39.788341+00:00
zone_12,2025-10-25,75.968544,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-11-01,97.817535,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-11-08,98.03719,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-11-15,96.93066,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-11-22,98.51024,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-11-29,81.9812,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-12-06,98.28021,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-12-13,98.07987,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-12-20,97.87192,high,2026-04-25T20:02:39.788341+00:00
zone_12,2025-12-27,98.07367,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-01-03,98.00843,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-01-10,98.01548,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-01-17,97.96925,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-01-24,98.06203,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-01-31,98.08936,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-02-07,97.99307,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-02-14,98.21521,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-02-21,98.01851,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-02-28,97.991066,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-03-07,98.0278,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-03-14,98.00342,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-03-21,97.99141,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-03-28,98.01417,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-04-04,98.22768,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-04-11,98.090225,high,2026-04-25T20:02:39.788341+00:00
zone_12,2026-04-18,98.021065,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-03-02,97.991585,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-03-09,97.97124,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-03-16,98.01384,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-03-23,98.00376,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-03-30,98.02633,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-04-06,98.035355,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-04-13,98.0412,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-04-20,98.0198,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-04-27,98.053986,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-05-04,97.01992,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-05-11,88.79146,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-05-18,98.02244,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-05-25,97.54394,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-06-01,83.69989,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-06-08,92.24123,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-06-15,91.776726,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-06-22,98.0329,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-06-29,96.507645,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-07-06,91.449486,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-07-13,75.18873,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-07-20,81.38103,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-07-27,71.50542,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-08-03,82.516174,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-08-10,79.69313,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-08-17,74.24874,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-08-24,63.200546,medium,2026-04-25T20:02:39.788341+00:00
zone_13,2024-08-31,77.49537,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-09-07,76.24269,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-09-14,89.22049,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-09-21,83.04448,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-09-28,77.14084,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-10-05,80.844055,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-10-12,88.72362,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-10-19,66.09626,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-10-26,69.96126,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-11-02,74.83969,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-11-09,93.282974,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-11-16,64.43349,medium,2026-04-25T20:02:39.788341+00:00
zone_13,2024-11-23,81.735954,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-11-30,80.96866,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-12-07,98.05042,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-12-14,91.87749,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-12-21,94.70914,high,2026-04-25T20:02:39.788341+00:00
zone_13,2024-12-28,90.69774,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-01-04,97.88469,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-01-11,97.869606,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-01-18,98.11127,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-01-25,87.06518,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-02-01,98.04865,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-02-08,97.98626,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-02-15,81.80033,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-02-22,98.03238,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-03-01,97.951164,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-03-08,97.98158,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-03-15,97.9795,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-03-22,97.85936,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-03-29,97.96467,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-04-05,98.008736,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-04-12,97.98569,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-04-19,98.00936,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-04-26,98.01258,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-05-03,86.39606,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-05-10,97.99656,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-05-17,98.008675,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-05-24,97.87948,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-05-31,97.884224,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-06-07,73.96306,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-06-14,95.09936,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-06-21,88.4525,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-06-28,97.96462,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-07-05,93.68355,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-07-12,91.12879,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-07-19,98.00463,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-07-26,84.12025,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-08-02,69.90531,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-08-09,78.140015,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-08-16,79.846794,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-08-23,68.2869,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-08-30,61.465336,medium,2026-04-25T20:02:39.788341+00:00
zone_13,2025-09-06,62.378498,medium,2026-04-25T20:02:39.788341+00:00
zone_13,2025-09-13,68.06255,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-09-20,62.865307,medium,2026-04-25T20:02:39.788341+00:00
zone_13,2025-09-27,61.321877,medium,2026-04-25T20:02:39.788341+00:00
zone_13,2025-10-04,67.58181,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-10-11,78.8548,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-10-18,67.78507,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-10-25,66.580986,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-11-01,77.91355,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-11-08,79.12987,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-11-15,89.29214,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-11-22,90.05042,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-11-29,86.47873,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-12-06,79.66767,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-12-13,88.68585,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-12-20,88.552795,high,2026-04-25T20:02:39.788341+00:00
zone_13,2025-12-27,95.200195,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-01-03,98.38101,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-01-10,98.19078,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-01-17,91.178474,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-01-24,98.18723,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-01-31,95.75446,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-02-07,97.99116,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-02-14,97.50239,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-02-21,97.95173,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-02-28,97.8237,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-03-07,98.07179,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-03-14,98.00996,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-03-21,98.2067,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-03-28,98.06018,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-04-04,97.92706,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-04-11,97.934006,high,2026-04-25T20:02:39.788341+00:00
zone_13,2026-04-18,97.81298,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-03-02,97.99595,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-03-09,97.99481,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-03-16,97.98208,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-03-23,98.00008,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-03-30,97.99369,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-04-06,98.037704,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-04-13,98.02214,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-04-20,98.01273,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-04-27,98.01171,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-05-04,97.98824,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-05-11,97.94774,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-05-18,98.02036,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-05-25,98.03967,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-06-01,97.96244,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-06-08,90.760895,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-06-15,97.61434,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-06-22,97.96157,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-06-29,97.97765,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-07-06,80.75844,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-07-13,97.997894,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-07-20,98.015755,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-07-27,97.950066,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-08-03,76.36838,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-08-10,78.89836,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-08-17,69.54329,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-08-24,86.22469,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-08-31,76.92272,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-09-07,64.19099,medium,2026-04-25T20:02:39.788341+00:00
zone_14,2024-09-14,64.404434,medium,2026-04-25T20:02:39.788341+00:00
zone_14,2024-09-21,76.10019,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-09-28,75.17172,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-10-05,72.25365,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-10-12,77.035995,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-10-19,77.19337,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-10-26,58.855362,medium,2026-04-25T20:02:39.788341+00:00
zone_14,2024-11-02,82.55126,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-11-09,78.79749,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-11-16,89.58816,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-11-23,92.58989,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-11-30,97.90175,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-12-07,97.91937,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-12-14,98.003555,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-12-21,81.95174,high,2026-04-25T20:02:39.788341+00:00
zone_14,2024-12-28,97.973854,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-01-04,97.9978,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-01-11,97.89688,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-01-18,98.01079,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-01-25,98.059425,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-02-01,97.983406,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-02-08,97.98584,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-02-15,97.997765,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-02-22,98.1435,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-03-01,98.0344,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-03-08,98.00604,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-03-15,97.94044,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-03-22,97.96349,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-03-29,97.98408,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-04-05,98.03021,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-04-12,98.01351,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-04-19,98.00234,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-04-26,98.01273,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-05-03,98.017204,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-05-10,98.038086,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-05-17,98.03025,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-05-24,98.00414,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-05-31,98.04892,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-06-07,98.01985,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-06-14,98.017166,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-06-21,98.01476,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-06-28,78.607956,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-07-05,94.09249,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-07-12,80.27581,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-07-19,97.88477,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-07-26,94.42915,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-08-02,90.09331,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-08-09,85.58994,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-08-16,88.597374,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-08-23,66.88383,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-08-30,88.27086,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-09-06,83.83,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-09-13,63.758976,medium,2026-04-25T20:02:39.788341+00:00
zone_14,2025-09-20,91.013855,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-09-27,84.07191,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-10-04,80.2147,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-10-11,67.13906,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-10-18,77.823296,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-10-25,86.60374,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-11-01,97.980835,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-11-08,92.94879,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-11-15,97.30864,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-11-22,84.23892,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-11-29,70.3631,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-12-06,98.13219,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-12-13,93.94958,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-12-20,98.1988,high,2026-04-25T20:02:39.788341+00:00
zone_14,2025-12-27,91.9683,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-01-03,98.10815,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-01-10,97.85959,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-01-17,98.009636,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-01-24,97.939705,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-01-31,97.93336,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-02-07,98.00874,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-02-14,98.00246,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-02-21,98.03322,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-02-28,98.061005,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-03-07,97.98278,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-03-14,98.01761,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-03-21,97.98127,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-03-28,98.04289,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-04-04,98.00025,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-04-11,98.03111,high,2026-04-25T20:02:39.788341+00:00
zone_14,2026-04-18,98.00702,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-03-02,98.045395,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-03-09,97.9935,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-03-16,97.99324,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-03-23,97.99711,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-03-30,98.00739,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-04-06,97.966385,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-04-13,97.99407,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-04-20,97.99991,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-04-27,98.00558,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-05-04,98.01904,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-05-11,97.96896,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-05-18,98.00326,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-05-25,97.95983,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-06-01,93.35466,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-06-08,95.07406,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-06-15,87.84682,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-06-22,82.90245,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-06-29,97.876495,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-07-06,84.80848,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-07-13,97.9167,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-07-20,76.1618,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-07-27,76.5306,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-08-03,74.63535,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-08-10,89.046974,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-08-17,85.02715,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-08-24,65.70054,medium,2026-04-25T20:02:39.788341+00:00
zone_15,2024-08-31,68.9247,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-09-07,73.84354,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-09-14,69.16763,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-09-21,75.17065,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-09-28,84.05039,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-10-05,83.87866,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-10-12,78.6709,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-10-19,72.02673,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-10-26,56.81628,medium,2026-04-25T20:02:39.788341+00:00
zone_15,2024-11-02,75.60734,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-11-09,87.467865,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-11-16,76.431816,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-11-23,66.82681,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-11-30,83.345375,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-12-07,97.92769,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-12-14,92.69984,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-12-21,92.50696,high,2026-04-25T20:02:39.788341+00:00
zone_15,2024-12-28,97.14229,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-01-04,97.97182,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-01-11,98.02378,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-01-18,97.851295,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-01-25,97.9979,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-02-01,98.10072,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-02-08,97.900536,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-02-15,98.01161,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-02-22,98.014244,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-03-01,98.025116,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-03-08,98.01691,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-03-15,98.0217,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-03-22,98.00879,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-03-29,97.98258,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-04-05,97.98617,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-04-12,98.01126,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-04-19,97.99513,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-04-26,97.97226,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-05-03,98.01311,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-05-10,98.01593,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-05-17,97.9444,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-05-24,98.05938,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-05-31,98.01924,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-06-07,77.224335,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-06-14,97.9791,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-06-21,97.12209,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-06-28,98.06522,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-07-05,76.82762,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-07-12,90.73959,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-07-19,95.00129,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-07-26,68.76412,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-08-02,67.98273,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-08-09,78.63593,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-08-16,83.34466,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-08-23,84.481415,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-08-30,72.71629,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-09-06,74.15777,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-09-13,71.361755,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-09-20,71.541016,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-09-27,70.53116,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-10-04,69.08542,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-10-11,77.802,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-10-18,59.60073,medium,2026-04-25T20:02:39.788341+00:00
zone_15,2025-10-25,59.048393,medium,2026-04-25T20:02:39.788341+00:00
zone_15,2025-11-01,79.95932,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-11-08,74.308716,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-11-15,87.706085,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-11-22,80.620895,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-11-29,67.04882,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-12-06,94.87135,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-12-13,96.56242,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-12-20,95.6434,high,2026-04-25T20:02:39.788341+00:00
zone_15,2025-12-27,93.345024,high,2026-04-25T20:02:39.788341+00:00
zone_15,2026-01-03,97.934746,high,2026-04-25T20:02:39.788341+00:00
zone_15,2026-01-10,97.986145,high,2026-04-25T20:02:39.788341+00:00
zone_15,2026-01-17,98.034874,high,2026-04-25T20:02:39.788341+00:00
